,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
15131,Denis Ivkov,M,Single-ply,22.5,73.95,297.5,275.0,192.5
15132,Lauren Lent,F,Single-ply,19.5,56.77,200.0,177.5,102.5
15133,Tim Guinn,M,Raw,25.5,132.8,170.0,185.0,112.5
15134,Nicholas Dayap,M,Raw,16.5,73.1,155.0,205.0,92.5
15135,Justin Kristl,M,Wraps,20.0,81.42,165.56,210.92,149.69
15136,Vyacheslav Ustinovich,M,Wraps,22.0,96.9,290.0,315.0,185.0
15137,Lorenzo Aguilera,M,Raw,31.0,116.6,260.0,250.0,172.5
15138,Elizabeth Craven,F,Raw,38.5,50.9,130.0,145.0,75.5
15139,Brent Miller,M,Single-ply,15.5,54.4,157.5,145.0,77.5
15140,Troy Morse,M,Raw,41.5,119.7,220.0,275.0,145.0
15141,Joshua Wheeler,M,Wraps,30.0,87.2,247.5,277.5,175.0
15142,Bill McDonough,M,Wraps,50.0,139.8,305.0,275.0,215.0
15143,Dustin Piatkowski,M,Wraps,30.0,97.25,192.5,227.5,140.0
15144,Vicky Taylor-Hood,F,Raw,39.5,70.83,132.5,155.0,75.0
15145,Jacob Warr,M,Raw,21.0,97.0,207.5,272.5,157.5
15146,Dave Beaulieu,M,Raw,58.0,90.4,202.5,217.5,125.0
15147,Spencer Flanagan,M,Wraps,22.0,122.5,207.5,260.0,132.5
15148,Afua Adjei-Brenyah,F,Raw,23.5,75.8,112.5,170.0,85.0
15149,Bob Strange,M,Single-ply,77.0,89.68,185.0,215.0,122.5
15150,Sharon Kresge,F,Raw,31.0,55.16,75.0,92.5,30.0
15151,Loraine Efron,F,Raw,53.5,61.5,85.0,100.0,47.5
15152,Michael Gilbertson,M,Wraps,62.0,98.4,165.0,195.0,147.5
15153,Alexander Monto,M,Raw,18.0,79.79,167.5,215.0,87.5
15154,Petteri Hosio,M,Single-ply,35.0,122.4,330.0,315.0,300.0
15155,Libby Pacheco,F,Raw,19.0,51.1,102.5,142.5,62.5
15156,Yue Sun,M,Raw,27.5,73.98,215.0,240.0,142.5
15157,Jacob Zimmerman,M,Single-ply,17.5,102.74,215.5,210.9,120.2
15158,Rachel Olstad,F,Raw,46.5,75.1,87.5,127.5,45.0
15159,Tim Kaufman,M,Wraps,44.0,78.47,172.5,222.5,135.0
15160,Mitchell Block,M,Wraps,43.0,88.4,255.0,277.5,135.0
15161,Kyle Johnson,M,Raw,24.0,81.9,170.0,182.5,67.5
15162,Joseph Smith,M,Wraps,32.0,109.5,245.0,262.5,175.0
15164,Deeno Aguit,M,Raw,19.0,68.13,165.0,187.5,112.5
15165,Damian Solis,M,Wraps,30.0,128.3,265.0,310.0,167.5
15166,Krzysztof Wierzbicki,M,Raw,23.5,92.25,285.0,372.5,190.0
15167,Anibal Olvera,M,Single-ply,33.5,87.3,195.0,215.0,150.0
15168,Lyndon Moffatt,M,Wraps,21.0,138.3,325.0,325.0,205.0
15169,Kaitlin Baker,F,Raw,20.0,55.4,77.5,102.5,42.5
15170,Yulia Medvedeva,F,Single-ply,26.5,66.12,230.0,200.0,170.0
15171,David Knight,M,Raw,21.0,109.5,210.0,272.5,192.5
15172,Susanne Hartwig,F,Single-ply,31.5,47.5,137.5,137.5,70.0
15173,Jermichael Pratt,M,Raw,42.0,117.45,205.0,240.0,150.0
15174,Laure Romain Livy,F,Raw,49.5,69.83,125.0,135.0,60.0
15175,Jax Gough,F,Raw,40.0,147.6,127.5,151.0,91.0
15176,Robert Wilkerson,M,Wraps,29.0,181.44,442.25,272.16,283.5
15177,Kody Dang,M,Raw,21.0,79.9,165.0,167.5,110.0
15178,Ryan Maresch,M,Raw,34.5,120.0,220.0,240.0,120.0
15179,Tenaya Tuteur,F,Raw,28.0,89.4,157.5,170.0,87.5
15180,Jeff Grenzke,M,Raw,65.0,80.38,95.0,165.0,97.5
15181,Alexis Rekdal,F,Raw,27.0,55.4,90.0,105.0,52.5
15182,Christina Howell,F,Raw,22.0,55.6,117.5,140.0,65.0
15183,Craig Smith,M,Raw,22.0,104.33,182.5,200.0,130.0
15184,Micah Marino,M,Wraps,23.0,74.84,260.0,325.5,165.0
15185,Sarah Hutt,F,Raw,25.0,71.6,110.0,125.0,52.5
15186,Vickie Shaw,F,Raw,40.0,65.5,85.0,137.5,62.5
15187,Jackson Geisler,M,Wraps,19.0,109.8,217.5,230.0,145.0
15188,Adam Pukalo,M,Raw,18.0,74.1,140.0,175.0,95.0
15189,Brady Le,M,Raw,17.5,70.8,187.5,225.0,97.5
15190,David Douglas,M,Wraps,30.0,154.2,367.5,355.0,277.5
15191,Matt West,M,Wraps,43.0,121.6,225.0,250.0,145.0
15192,Bridgette Raba,F,Raw,27.5,51.5,127.5,132.5,65.0
15193,Charlie Wilson,M,Wraps,22.0,88.95,240.0,275.0,145.0
15194,Brian Kuveke,M,Raw,20.0,67.09,152.5,190.0,100.0
15195,Valerie Silver,F,Raw,66.5,61.45,65.0,105.0,42.5
15196,Willis Lewis Jr,M,Multi-ply,44.0,108.5,215.46,303.91,165.56
15197,Holly Frisbee,F,Raw,36.5,56.6,97.5,95.0,45.0
15198,Kimmy Brooks,F,Wraps,27.0,74.5,147.0,182.5,77.5
15199,Kyleigh Clark,F,Raw,19.5,126.7,75.0,110.0,55.0
15200,Ladys Burgos,F,Single-ply,19.5,67.5,137.5,140.0,62.5
15201,Jake Ripco,M,Raw,21.5,117.84,260.0,277.5,150.0
15202,Amanda Strobl,F,Raw,21.0,51.3,100.0,112.5,50.0
15203,Ahmad Ali,M,Raw,17.5,72.65,190.0,192.5,97.5
15204,Owen Mattingly,M,Raw,20.5,100.3,237.5,242.5,155.0
15205,Christine Coll,F,Wraps,20.0,68.85,95.0,135.0,60.0
15206,Cason Bennett,M,Raw,19.0,98.9,230.0,265.0,152.5
15207,Mike Lange,M,Single-ply,36.5,80.1,257.5,242.5,135.0
15208,Kristzia Nieves,F,Single-ply,20.5,69.88,172.5,160.0,115.0
15209,Damian Rohrlach,M,Wraps,32.0,99.8,235.0,222.5,137.5
15210,Cory Ferguson,M,Raw,21.0,73.2,197.5,222.5,102.5
15211,Chad Simkin,M,Raw,42.0,96.1,152.5,205.0,105.0
15212,Bryan Barrett,M,Single-ply,64.5,91.1,190.0,220.0,97.5
15213,Lorranie Esquivel,F,Raw,41.0,64.41,87.5,112.5,55.0
15214,David Batchelor,M,Raw,26.0,91.6,222.5,230.0,165.0
15215,Albert Ritterbeck,M,Raw,24.0,89.8,210.0,245.0,142.5
15216,Laura Salazar,F,Raw,21.5,70.8,80.0,127.5,40.0
15217,Jeremy Martin,M,Raw,30.0,119.6,127.5,142.5,97.5
15218,Joshua Vineyard,M,Raw,33.0,123.5,192.5,260.0,137.5
15219,Hilda Seigel,F,Raw,38.0,66.4,107.5,140.0,77.5
15220,Steven Steel,M,Raw,28.0,104.3,215.0,247.5,185.0
15221,Nathalie Sanchez,F,Raw,21.5,46.5,102.5,112.5,52.5
15222,Zachary Liberson,M,Raw,31.0,108.9,262.5,290.0,182.5
15223,Andy Hernandez,M,Raw,18.5,85.7,170.0,215.0,100.0
15224,Anne Barlow,F,Raw,33.0,77.0,105.0,135.0,52.5
15225,Michael Gilmore,M,Raw,15.5,63.8,92.5,100.0,75.0
15226,Sigfus Fossdal,M,Single-ply,30.5,169.7,360.0,310.0,330.0
15227,Andrew Hibbert,M,Wraps,27.0,109.55,300.0,325.0,210.0
15228,Gerardo Checa,M,Raw,19.0,65.45,160.0,205.0,107.5
15229,Anthony Del Toro,M,Raw,18.0,126.75,197.5,227.5,125.0
15230,Jonathan Cardenas,M,Single-ply,17.5,58.36,200.0,215.0,115.0
15231,Steph Radovanovic,F,Raw,45.5,61.85,115.0,145.0,65.0
15232,Marisa Ikeda-Iyeki,F,Raw,29.5,62.9,120.0,140.0,82.5
15233,Aaron Purdy,M,Wraps,22.0,74.0,217.5,250.0,147.5
15234,Julian Baca,M,Raw,34.5,82.5,195.0,215.0,142.5
15235,Micah Oxford,M,Raw,18.0,88.5,252.5,222.5,157.5
15236,Kevin Freeman,M,Wraps,26.0,116.4,202.5,247.5,160.0
15237,Dan Starita,M,Wraps,28.0,80.06,183.7,226.8,142.88
15238,Joseph Gerstner Jr,M,Raw,17.5,90.5,162.5,192.5,125.0
15239,Andrew Stone,M,Raw,20.5,69.5,150.0,187.5,105.0
15240,Kim-Raino Roelvaag,M,Single-ply,25.5,74.0,280.0,265.0,230.0
15241,Philip Russell,M,Raw,30.0,119.48,230.0,245.0,165.0
15242,Steven Yglesias,M,Wraps,24.0,88.72,215.0,232.5,142.5
15243,Shaun Reid,M,Wraps,31.0,122.11,287.5,300.0,205.0
15244,Alex Parkinson,M,Wraps,33.0,109.0,277.5,280.0,170.0
15245,Chris Cochran,M,Raw,31.5,114.8,187.5,197.5,127.5
15246,Matthew Collins,M,Raw,27.0,112.8,217.5,272.5,155.0
15247,Kari Mattila,M,Raw,69.5,91.9,173.0,202.5,105.0
15248,Elgie Kightlinger,M,Wraps,35.0,152.2,182.5,227.5,147.5
15249,Wayne Jandoc,M,Single-ply,51.0,110.0,272.5,260.0,197.5
15250,Armand Mauro,M,Raw,20.0,78.0,205.0,255.0,125.0
15251,Brittany Rabe,F,Single-ply,18.5,69.79,182.5,175.0,95.0
15252,Marjaana Vahasantanen,F,Raw,39.5,62.36,137.5,145.0,75.0
15253,Oscar Correa,M,Wraps,23.0,67.0,192.5,215.0,115.0
15254,Madison Thibodeau,F,Single-ply,16.5,94.3,131.5,124.7,49.9
15255,Thomas Sheets,M,Raw,24.0,81.0,205.0,227.5,135.0
15256,Brentan Deguara,M,Raw,22.5,76.4,155.0,192.5,107.5
15257,Tara Highbaugh,F,Raw,36.5,70.82,130.0,160.0,110.0
15258,David Mihan,M,Raw,21.5,127.48,235.0,250.0,150.0
15259,Michele Berg,F,Raw,50.5,96.2,105.0,127.5,67.5
15260,Humberto Gonzalez Jr,M,Raw,32.0,88.18,182.5,237.5,160.0
15261,Diego Corr,M,Wraps,37.0,89.6,242.5,277.5,172.5
15262,Rocco Julian,M,Raw,14.5,60.2,90.0,127.5,82.5
15263,Heather Blair,F,Raw,31.5,79.6,110.0,137.5,50.0
15264,Thomas Cahill,M,Raw,17.5,71.2,132.5,170.0,82.5
15265,Nicholas Seliger,M,Wraps,24.0,99.11,227.5,272.5,145.0
15266,Katie Buitrago,F,Raw,29.0,86.0,67.5,90.0,42.5
15267,Cesar Trinidsd,M,Wraps,20.0,59.96,112.5,142.5,85.0
15268,Pomrening Stacie,F,Raw,24.5,95.6,152.5,185.0,107.5
15269,Miguel López,M,Raw,68.5,72.5,132.5,160.0,97.5
15270,Jan Daurio,M,Raw,46.5,139.3,230.0,247.5,182.5
15271,Betsy Spann,F,Single-ply,57.0,75.8,127.5,150.0,75.0
15272,Kamilah Todd,F,Single-ply,36.5,98.88,220.0,200.0,110.0
15273,Yukako Fukushima,F,Single-ply,39.5,47.0,180.0,160.0,122.5
15274,Kenny Urquhart,M,Raw,29.5,104.85,200.0,240.0,130.0
15275,Maura Shuttleworth,F,Multi-ply,40.0,51.8,140.0,130.0,107.5
15276,Andrew McCombs,M,Raw,22.0,62.32,102.5,150.0,105.0
15277,Tisha Paredes,F,Raw,38.5,50.9,70.0,125.0,55.0
15278,John Haack,M,Raw,24.0,82.2,275.0,330.0,182.5
15279,Mary Lupton,F,Single-ply,63.5,92.48,102.5,100.0,65.0
15280,Tim Schottler,M,Raw,29.5,110.8,155.0,220.0,147.5
15281,Jason Tiritilli,M,Raw,24.0,91.63,180.0,180.0,117.5
15282,Rachel Hartnett,F,Raw,20.5,56.0,105.0,150.0,65.0
15283,Cecillia French,F,Raw,29.0,80.65,117.5,137.5,72.5
15284,Danielle Sacks,F,Raw,27.0,55.61,90.0,120.0,55.0
15285,Jan Pinc,M,Single-ply,42.5,120.0,315.0,270.0,192.5
15286,Simon Harding,M,Raw,27.5,100.05,217.5,265.0,135.0
15287,Brian Pacheco,M,Single-ply,37.0,81.65,222.5,215.0,175.0
15288,Matt Cooper,M,Raw,40.0,121.9,250.0,260.0,167.5
15289,Lepeka Nanai,M,Raw,34.5,126.4,250.0,265.0,202.5
15290,Christian Rosales,M,Raw,32.5,104.4,157.5,212.5,132.5
15291,Jean-Luc Collart,M,Single-ply,51.5,118.37,350.0,310.0,200.0
15292,Giuliana Nannetti,F,Raw,23.5,56.8,127.5,160.0,77.5
15293,Sam Schwarts,M,Wraps,23.0,88.45,183.7,204.12,115.67
15294,Patrick Ward,M,Wraps,28.0,85.1,170.0,65.0,127.5
15295,Peter Murphy,M,Wraps,60.0,99.79,195.0,210.0,100.0
15296,Nicki I'Anson,F,Single-ply,40.0,97.61,147.5,157.5,100.0
15297,Joshua Menning,M,Raw,30.0,88.3,165.0,217.5,105.0
15298,Karilynn McLeod,F,Wraps,28.0,79.8,92.5,132.5,50.0
15299,Tristan Anderson,M,Raw,17.0,117.12,275.0,220.0,102.5
15300,Miia Ylikopsa,F,Raw,21.5,56.4,110.0,135.0,67.5
15301,Fares Al-Salim,M,Raw,20.0,87.7,170.0,187.5,110.0
15302,Nathan Weaver,M,Raw,21.0,72.4,190.0,247.5,140.0
15303,Samantha Acevedo,F,Raw,23.5,68.1,120.0,130.0,57.5
15304,Amandine Grondin,F,Raw,22.5,56.7,112.5,145.0,87.5
15305,Laura Rainier,F,Raw,32.5,55.6,90.0,102.5,50.0
15306,Israel Bauilos,M,Wraps,20.0,74.1,192.5,217.5,127.5
15307,Richard Kang,M,Raw,26.0,73.6,197.5,227.5,132.5
15308,Minna Ilmolahti,F,Wraps,33.0,60.7,90.0,120.0,52.5
15309,Michael Moore,M,Multi-ply,34.0,133.2,410.0,327.5,262.5
15310,Logan Holmes-Gertner,M,Raw,14.5,53.1,70.0,117.5,57.5
15311,Kleid Bukas,M,Raw,17.0,72.76,140.0,152.5,90.0
15312,Collin Pierce,M,Wraps,21.0,117.93,215.0,245.0,130.0
15313,Nicholas Coca,M,Single-ply,16.5,116.7,230.0,225.0,112.5
15314,Brett Zimmerman,M,Raw,39.0,95.8,190.0,250.0,145.0
15315,Janet Loveall,F,Single-ply,38.0,91.9,175.0,175.0,117.5
15316,Jackie LaFleur,F,Raw,31.0,73.5,155.0,170.0,92.5
15317,Nicholas Godino,M,Raw,21.5,89.5,160.0,227.5,152.5
15318,Stephanie Santos,F,Raw,40.0,53.8,80.0,125.0,55.0
15319,Timothy Huppert,M,Raw,24.0,88.3,200.0,240.0,137.5
15320,Candyce Sannadan,F,Wraps,26.0,85.09,162.5,165.02,82.51
15321,Daisy Tellez,F,Single-ply,16.0,169.0,182.5,175.0,110.0
15322,Justin Leffler,M,Raw,27.0,109.1,215.0,272.5,152.5
15323,Georgia Emmett,F,Raw,20.5,46.55,77.5,110.0,47.5
15324,Paul Inga,M,Raw,27.5,90.5,202.5,262.5,127.5
15325,Rebeca Diaz Lopez,F,Single-ply,27.5,61.6,160.0,142.5,65.0
15326,Taras Chavarha,M,Raw,24.0,75.0,212.5,245.0,137.5
15327,Quince McCurley,M,Raw,24.0,82.3,230.0,260.0,125.0
15328,Austin Noll,M,Multi-ply,17.0,81.19,210.0,222.5,122.5
15329,Danny Field,M,Raw,20.0,87.9,185.0,235.0,117.5
15330,Bob Kinsey,M,Wraps,73.0,88.1,122.5,165.5,82.5
15331,Ray Forrester,M,Raw,29.5,104.5,275.0,320.0,200.0
15332,Gustavo Teixeira,M,Raw,19.0,68.6,142.5,187.5,95.0
15333,Greg Vera Cruz,M,Raw,21.0,59.38,122.5,160.0,77.5
15334,Ross Starbuck,M,Raw,36.0,109.0,170.0,220.0,115.0
15335,Brian Hill,M,Multi-ply,29.0,107.64,457.5,347.5,320.0
15336,Tobias Jurss-Lewis,M,Raw,20.0,82.5,227.5,237.5,135.0
15337,Mark Hodgett,M,Raw,35.5,82.09,220.0,280.0,147.5
15338,Philippe Pasquier,M,Single-ply,49.0,82.0,240.0,245.0,155.0
15339,Trey Long,M,Raw,22.0,59.7,102.5,167.5,105.0
15340,Kate Walker,F,Wraps,65.0,70.76,80.0,107.5,47.5
15341,Munib Hosny,M,Raw,22.0,89.8,197.5,235.0,140.0
15342,Derek Nelson,M,Wraps,24.0,99.7,197.5,215.0,125.0
15343,Steve Barnes,M,Raw,53.5,73.7,185.0,220.5,130.0
15344,Aivar Siska,M,Raw,18.5,107.2,200.0,245.0,120.0
15345,Ross Dingle,M,Raw,55.5,81.1,162.5,187.5,110.0
15346,Andrew Kingsley,M,Raw,42.0,113.4,227.5,237.5,147.5
15347,Tanya Neilsen,F,Raw,41.0,59.9,92.5,142.5,50.0
15348,Alora Mouyard,F,Raw,18.5,64.1,105.0,122.5,62.5
15349,Matt Gaechter,M,Wraps,35.0,89.45,272.5,282.5,170.0
15350,Joan Masangkay,F,Single-ply,16.5,42.2,112.5,110.0,55.0
15351,Jonathon Bareng,M,Single-ply,28.0,67.04,257.5,257.5,177.5
15352,Garreth Kaplan,M,Wraps,21.0,66.04,192.78,185.97,108.86
15353,Mathew Garza,M,Raw,14.0,77.0,120.0,167.5,72.5
15354,Dariia Brazhnyk,F,Raw,19.5,42.6,87.5,102.5,52.5
15355,Eddie Campos,M,Raw,20.0,75.0,162.5,195.0,102.5
15356,Jarred Odor,M,Raw,28.5,75.1,167.5,195.0,107.5
15357,Dean Salmon,M,Raw,23.5,97.55,220.0,240.0,180.0
15358,Matthew Vizcarra,M,Single-ply,27.0,88.09,207.5,245.0,152.5
15359,Kelly Troutman,F,Raw,19.5,55.8,125.0,140.0,60.0
15360,Isaiah Dunn,M,Wraps,17.0,80.5,167.5,172.5,110.0
15361,Lynette Ritchie,F,Raw,51.0,110.35,147.5,167.5,92.5
15362,Shane Kierstyn,M,Single-ply,14.5,82.98,220.0,250.0,135.0
15363,Giuseppe Manca,M,Raw,25.5,88.65,270.0,262.5,157.5
15364,Laura Reagle,F,Raw,52.5,79.96,140.0,155.0,75.0
15365,Ivelina Kirilova,F,Raw,35.5,46.33,110.0,140.0,70.0
15366,Jasmine Codd,F,Raw,25.0,64.3,143.0,165.0,75.0
15367,Bradley Sprau,M,Raw,19.0,63.9,147.5,212.5,97.5
15368,Mike McNiece,M,Wraps,27.0,99.34,170.1,226.8,102.06
15369,Karla Jager,F,Wraps,28.0,71.03,105.0,127.5,55.0
15370,Scott Beitzell,M,Wraps,28.0,108.7,300.0,292.5,210.0
15371,Sean Brownstein,M,Raw,24.0,99.5,277.5,292.5,222.5
15372,Dee Parsons,F,Wraps,48.0,86.65,137.5,137.5,60.0
15373,Robert Rodney,M,Raw,51.5,91.7,237.5,280.0,150.0
15374,Jenn Schooten,F,Wraps,32.0,104.3,115.0,142.5,65.0
15375,Ernest Baston,M,Wraps,42.0,138.44,242.5,247.5,142.5
15376,Ismael Hernandez,M,Wraps,36.0,105.2,292.5,272.5,190.0
15377,Uwe Thormann,M,Single-ply,59.5,115.9,100.0,210.0,130.0
15378,Rikki Flanders,F,Raw,44.5,60.9,115.0,135.0,60.0
15379,Sebastian Castro,M,Raw,22.0,96.4,192.5,235.0,145.0
15380,Rebekah Fontana,F,Raw,18.5,50.15,75.0,85.0,42.5
15381,John Fales,M,Wraps,36.0,83.6,247.5,290.0,157.5
15382,Brandon Lee Arthur,M,Wraps,20.0,98.43,256.28,254.01,188.24
15384,William Clayton,M,Single-ply,63.5,81.4,192.5,200.0,125.0
15385,Monica Gonzalez,F,Wraps,19.0,89.09,150.0,162.5,65.0
15386,Victor Cook,M,Raw,17.0,110.0,142.5,227.5,127.5
15387,Lauren Bochicchio,F,Raw,20.5,54.4,92.5,92.5,40.0
15388,Brittany Danda,F,Raw,18.5,60.0,117.5,152.5,60.0
15389,Sylvia Nix,F,Single-ply,44.0,71.44,152.5,160.0,75.0
15390,Nikita Yudenkov,M,Wraps,20.0,109.1,250.0,285.0,180.0
15391,Joe McGannon,M,Raw,25.0,89.4,232.5,262.5,140.0
15392,Melissa Aukes,F,Wraps,40.0,69.7,87.5,127.5,47.5
15393,Jordan Anderson,M,Raw,22.0,88.3,205.0,235.0,140.0
15394,Anthony Bolognone,M,Multi-ply,35.0,147.05,29.48,70.31,392.36
15395,Lincoln Rayward,M,Raw,34.5,116.45,170.0,220.0,125.0
15396,Allen Funtanilla,M,Raw,41.0,88.7,187.5,202.5,150.0
15397,Nora Rege,F,Raw,26.0,65.9,115.0,125.0,55.0
15398,Kristy Scott,F,Wraps,31.0,74.93,182.5,215.0,110.0
15399,Gleb Zubakov,M,Wraps,25.0,97.4,170.0,220.0,130.0
15400,Eduardo Payan,M,Raw,29.0,81.9,160.0,227.5,132.5
15401,Donovin Reyes,M,Raw,18.0,87.9,200.0,247.5,147.5
15402,Shelby Domarasky,F,Raw,23.5,67.3,120.0,140.0,75.0
15403,Nathaniel Ruiz,M,Wraps,25.0,88.4,220.0,240.0,150.0
15404,Larry Dyles,M,Raw,26.0,80.5,205.0,240.0,172.5
15405,Leopold Krendl,M,Single-ply,34.5,109.2,345.0,330.0,180.0
15406,Thomas Stevenson,M,Raw,58.0,129.18,185.0,175.0,80.0
15407,Mark Kendall,M,Single-ply,24.5,79.7,182.5,237.5,145.0
15408,Olesia Nesterenko,F,Single-ply,14.5,69.38,155.0,140.0,90.0
15409,Ellese Holtermann,F,Raw,17.0,57.1,67.5,92.5,40.0
15410,Joan Báez,F,Single-ply,22.5,79.4,160.0,145.0,87.5
15411,Stephanie Bean,F,Raw,43.5,79.0,70.0,110.0,47.5
15412,Jason Clarke,M,Raw,39.5,90.4,255.0,294.0,147.5
15413,Patrick Lion,M,Raw,35.0,107.59,187.5,205.0,145.0
15414,Taryn Madeley,F,Multi-ply,24.0,53.4,145.0,152.5,85.0
15415,Cameron McKenzie,M,Raw,23.0,121.35,317.5,340.0,192.5
15416,Isaiah Lambert,M,Raw,22.0,86.2,235.0,237.5,150.0
15417,Johnathan Oldham,M,Raw,26.5,100.0,260.0,280.0,137.5
15418,John Troiano,M,Raw,37.5,92.2,205.0,247.5,160.0
15419,Karla Meador,F,Raw,50.5,54.2,97.5,115.0,62.5
15420,Manny Sanchez,M,Single-ply,50.0,112.22,245.0,215.0,152.5
15421,Kim Brenner,F,Wraps,23.0,75.0,110.0,147.5,70.0
15422,Noah Fritz,M,Raw,19.5,134.5,252.5,255.0,145.0
15423,Thomas Alvarez,M,Raw,21.5,89.0,192.5,237.5,110.0
15424,Rodney Lawrence,M,Single-ply,51.0,105.1,195.0,192.5,112.5
15425,Branden Phillips,M,Raw,20.5,79.7,227.5,250.0,135.0
15426,Raymond Mullins,M,Wraps,24.0,107.8,295.0,302.5,165.0
15427,Rebecca Foster,F,Raw,38.0,99.9,152.5,195.0,85.0
15428,Judith Meerding,F,Single-ply,28.5,65.16,160.0,170.0,100.0
15429,Daniel Rohrbach,M,Raw,69.5,64.5,112.5,140.0,77.5
15430,Samuel Heyman,M,Raw,20.0,86.64,192.5,250.0,125.0
15431,Alexander Allen,M,Raw,25.5,82.35,165.0,165.0,107.5
15432,Terri Specht,F,Raw,49.0,65.0,90.0,115.0,62.5
15433,Devina Pereira,F,Raw,29.0,77.65,87.5,120.0,55.0
15434,Johanna Kankus,F,Raw,30.5,76.03,175.0,170.0,105.0
15435,Chad Smith,M,Raw,30.0,98.7,285.0,272.5,215.0
15436,Marie Laurence,F,Single-ply,74.5,55.18,52.5,85.0,32.5
15437,Deamo Baguga,M,Raw,30.5,82.88,270.0,315.0,152.5
15438,Cory Rowlands,M,Raw,17.0,64.3,142.5,190.0,92.5
15439,Elliot Olinger,M,Raw,28.0,91.63,185.0,250.0,145.0
15440,Norma Rodríguez,F,Single-ply,64.5,49.0,77.5,95.0,40.0
15441,Amy Simmer,F,Raw,41.0,82.55,157.5,175.0,100.0
15442,Brent Drake,M,Wraps,38.0,98.4,265.0,267.5,162.5
15443,Marcie Haas,F,Raw,38.0,71.7,70.0,110.0,52.5
15444,Phil Stracener,M,Single-ply,37.0,118.4,280.0,320.0,200.0
15445,Shyam Deolalikar,M,Raw,21.0,122.11,135.0,242.5,105.0
15446,Kyle Odum,M,Raw,19.5,82.1,145.0,200.0,117.5
15447,Ben Kalman,M,Raw,24.5,92.5,247.5,280.0,157.5
15448,Bryan Strong,M,Wraps,23.0,111.0,227.5,250.0,115.0
15449,Valeria Shcheglova,F,Single-ply,26.5,89.76,265.0,235.0,180.0
15450,Yoshito Nishimura,M,Single-ply,23.5,65.86,290.0,270.0,195.0
15451,Martin Haraldsen Knut,M,Raw,20.5,91.84,242.5,277.5,202.5
15452,Alexander Bewsey,M,Raw,23.5,87.85,262.5,282.5,150.0
15453,Daniel Grabowski,M,Single-ply,23.5,136.86,445.0,352.5,275.0
15454,Larry Bush,M,Raw,46.0,109.63,230.0,245.0,160.0
15455,Taeler De Haes,F,Raw,24.0,64.8,102.5,152.5,65.0
15456,Andrew Gook,M,Raw,21.5,92.4,187.5,220.0,137.5
15457,Alexander Burgess,M,Raw,22.0,116.8,267.5,262.5,172.5
15458,Dmitriy Chebanov,M,Raw,17.5,63.23,207.5,230.0,145.0
15459,Casey Miller,M,Raw,22.0,99.8,202.5,197.5,87.5
15460,Mickey Santomartino,M,Raw,14.5,61.7,102.5,122.5,60.0
15461,Michael Nguyen,M,Raw,23.5,77.6,217.5,225.0,152.5
15462,Chelsey Levario,F,Wraps,19.0,65.1,110.0,125.0,40.0
15463,Richard Johnson,M,Single-ply,53.5,92.45,250.0,255.0,132.5
15464,Phillip Franklin,M,Raw,20.5,96.85,185.0,195.0,127.5
15465,Elizabeth Contreras,F,Raw,29.0,81.2,127.5,142.5,65.0
15466,Chris Rodgers,M,Wraps,36.0,67.45,167.5,232.5,105.0
15467,Cindy Hebe,F,Raw,28.5,83.3,125.0,180.0,80.0
15468,Melissa Avanesian,F,Raw,24.0,70.94,117.5,147.5,50.0
15469,Traci Wolf,F,Raw,27.0,71.75,137.5,170.0,68.0
15470,Mina Boktor,M,Single-ply,30.5,82.18,225.0,235.0,152.5
15471,Melisa Heinonen,F,Raw,20.5,61.85,105.0,150.0,65.0
15472,Jonathan Lester,M,Wraps,25.0,161.66,292.5,290.0,190.0
15473,Edgar Acevedo,M,Wraps,21.0,73.94,233.6,233.6,149.69
15474,Robert Caldwell,M,Wraps,50.0,108.45,205.0,225.0,165.0
15475,Antjuan Buffett,M,Raw,25.0,99.8,255.0,310.0,162.5
15476,Timothy Fritz,M,Raw,33.0,107.0,275.0,292.5,197.5
15477,Erik Melgaard,M,Raw,24.5,91.1,225.0,220.0,120.0
15478,David Muster,M,Single-ply,30.0,89.36,267.5,267.5,167.5
15479,Steve MacNeil,M,Multi-ply,32.0,134.72,421.84,281.23,317.51
15480,Thomas Coleman,M,Single-ply,21.0,74.3,100.0,100.0,90.0
15481,Josh Gregory,M,Wraps,21.0,109.95,297.1,347.0,192.78
15482,Erik Carpenter,M,Raw,19.0,130.9,202.5,245.0,137.5
15483,Terry Clemens,M,Wraps,45.5,74.62,201.85,183.7,113.4
15484,Emelie Pettersson,F,Raw,36.5,116.58,222.5,210.0,130.0
15485,James Bell,M,Single-ply,15.0,75.0,102.06,142.88,74.84
15486,Cyrus Tyler,M,Raw,19.5,73.8,175.0,187.5,107.5
15487,Stephanie Lunday,F,Raw,28.0,86.0,85.0,112.5,57.5
15488,James Stoval,M,Raw,73.0,75.39,127.5,170.0,77.5
15489,Sarah Sparks,F,Raw,28.5,70.1,95.0,105.0,47.5
15490,Seth Phillips,M,Wraps,21.0,109.77,256.28,260.82,204.12
15491,Justin Sproul,M,Single-ply,28.0,126.2,285.0,245.0,200.0
15492,Anastasiya Zakharchenko,F,Raw,17.5,42.65,82.5,115.0,45.0
15493,Tony Rodriguez,F,Single-ply,23.5,81.3,165.0,165.0,77.5
