,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
16721,Katie McNulty,F,Wraps,16.0,74.6,120.0,150.0,65.0
16732,Kallai Abbo,F,Raw,31.5,105.8,125.0,150.0,67.5
16737,Jennifer Hobbs,F,Raw,29.0,70.6,92.5,147.5,47.5
16739,Lisa Hogan,F,Raw,26.5,62.2,122.5,157.5,65.0
16743,Maira Ramirez,F,Raw,23.0,72.3,75.0,112.5,42.5
16749,Melanie Green,F,Raw,33.5,61.9,80.0,132.5,45.0
16750,Vita Abdulina,F,Single-ply,40.5,55.24,195.0,170.0,100.0
16751,Cheryl Neal,F,Wraps,45.0,88.4,115.0,150.0,62.5
16753,Christina Richardson,F,Raw,22.0,117.5,147.5,175.0,75.0
16755,Liz Strain,F,Raw,35.0,64.7,117.5,137.5,77.5
16756,Chelsea Futterman,F,Wraps,28.0,59.1,90.0,140.0,60.0
16758,Nicole Balkau,F,Raw,27.0,59.45,130.0,142.5,65.0
16760,Luisa Torres,F,Raw,39.5,71.26,120.0,160.0,65.0
16770,Alisa Edwards,F,Raw,30.5,54.1,92.5,137.5,60.0
16773,Catherine Chu,F,Raw,22.5,70.64,160.0,177.5,75.0
16775,Claire Werner,F,Single-ply,11.5,39.8,55.0,65.0,30.0
16776,Steph Radovanovic,F,Raw,43.5,60.68,105.0,120.0,65.0
16781,Valida Iskanderova,F,Single-ply,34.5,71.6,227.5,210.0,142.5
16783,Petra Stevenson Vieira,F,Raw,28.0,64.7,105.0,127.5,60.0
16787,Anna Schamp,F,Raw,20.0,67.2,95.0,137.5,57.5
16788,Helen McGhee,F,Wraps,72.0,59.4,52.5,80.0,37.5
16789,Mariya Chepil,F,Single-ply,44.5,56.7,180.0,160.0,117.5
16790,Catalina Pacce,F,Raw,20.5,62.36,117.5,132.5,72.5
16797,Angela Pinson,F,Raw,29.5,93.7,105.0,135.0,62.5
16798,Susan Hollands,F,Single-ply,65.5,86.42,180.0,170.0,92.5
16801,Courtney Norris,F,Wraps,28.0,59.96,200.0,175.0,110.0
16813,Brittany Wooten,F,Wraps,24.0,86.9,97.5,157.5,75.0
16814,Asuba Alley-Barnes,F,Raw,28.0,57.88,103.5,130.0,67.5
16818,Katie Lin,F,Raw,26.5,61.7,140.0,157.5,70.0
16820,Catalina Pacce,F,Raw,19.5,61.6,112.5,130.0,65.0
16822,Vikki Traugot,F,Single-ply,49.0,73.48,217.72,174.63,142.88
16823,Phanetavanh Outhavong,F,Raw,33.5,68.4,125.0,147.5,67.5
16826,Isabel Figueroa,F,Raw,14.0,101.9,135.0,150.0,70.0
16829,Deborah Futch,F,Raw,56.0,58.9,72.5,92.5,42.5
16834,Sri Hartati,F,Single-ply,27.5,56.38,215.0,195.0,135.0
16840,Shelbie Jacobs,F,Single-ply,19.0,49.9,67.5,97.5,40.0
16845,Kathy Tokunaga,F,Raw,50.0,67.5,65.0,90.0,37.5
16846,Andrea Williams,F,Raw,30.0,63.7,112.5,157.5,72.5
16848,Jessica Carbone,F,Wraps,41.0,74.21,154.22,158.76,81.65
16850,JuJu Yang,F,Wraps,31.0,82.0,165.0,167.5,82.5
16851,Crystal Kallem,F,Raw,42.0,73.5,80.0,100.0,52.5
16854,Alyssa Daniels,F,Raw,26.0,61.69,106.59,136.08,63.5
16857,Sarah Griest,F,Raw,23.0,67.1,115.0,132.5,62.5
16859,Sandy Wellington,F,Raw,53.0,73.94,67.5,120.0,62.5
16861,Elizabeth Vass,F,Raw,23.5,62.8,90.0,100.0,45.0
16862,Safia Kouri,F,Raw,42.5,62.2,150.0,160.0,62.5
16864,Abbey Gonzales,F,Raw,24.0,54.61,80.0,80.0,35.0
16866,Brittiany Saunders,F,Raw,26.0,84.55,87.5,100.0,60.0
16867,Samantha Patryn,F,Raw,33.0,66.6,127.5,155.0,67.5
16868,Ekaterina Pogula,F,Wraps,44.0,66.5,70.0,70.0,37.5
16869,Tiffany McKinney,F,Single-ply,24.5,100.16,240.0,202.5,205.0
16872,Nancy Cicerone,F,Wraps,33.0,50.7,87.5,115.0,45.0
16877,Yvonne Quiroz,F,Wraps,25.0,67.5,112.5,142.5,72.5
16880,Kimberly Myles,F,Raw,38.0,99.52,85.0,115.0,55.0
16882,Emily Sherman,F,Single-ply,17.5,113.8,145.0,137.5,102.5
16883,Lisa Vu,F,Raw,29.0,65.0,87.5,95.0,50.0
16891,Bianca Booher,F,Raw,15.5,41.9,52.5,62.5,30.0
16904,Kelly Donahue,F,Wraps,29.5,68.04,79.38,90.72,56.7
16907,Maryann Sutton,F,Multi-ply,25.0,57.88,110.0,145.0,55.0
16908,Hally Killion,F,Raw,35.0,72.89,142.5,177.5,82.5
16909,Cathrin Silberzahn,F,Single-ply,27.5,62.34,205.0,167.5,117.5
16910,Naomi Bowman,F,Wraps,25.0,59.5,95.0,125.0,47.5
16917,Sydney Berggren,F,Raw,14.5,80.5,97.5,95.0,42.5
16921,Shea Dolan,F,Raw,22.5,79.2,107.5,137.5,67.5
16923,Julie Leighann Hardin,F,Raw,26.0,89.2,97.5,120.0,55.0
16927,Feng Chew,F,Raw,25.0,54.61,95.0,145.0,67.5
16929,Casey Gaspari,F,Wraps,29.0,89.8,160.0,150.0,102.5
16930,Jean-Ann Burgland,F,Wraps,55.0,67.35,182.5,187.5,100.0
16932,Cynthia Browning,F,Raw,46.0,79.6,137.5,165.0,77.5
16937,Rebecca Lough,F,Wraps,34.0,58.47,95.0,120.0,52.5
16938,Mechelle Pinkney,F,Wraps,39.0,110.31,117.93,154.22,77.11
16939,Allison Nathe,F,Wraps,40.0,103.87,142.5,152.5,77.5
16950,Vanessa Nomura,F,Raw,26.0,60.55,120.0,142.5,57.5
16951,Diana Solash,F,Raw,38.0,47.2,80.0,95.0,52.5
16956,Margarita Delgado,F,Raw,21.0,70.0,125.0,167.5,65.0
16966,Nichole Viera,F,Single-ply,16.5,80.81,200.0,167.5,95.0
16967,Lene Einarsen,F,Single-ply,51.5,70.8,140.0,140.0,87.5
16968,Maria Dubenskaya,F,Raw,27.5,62.84,150.0,172.5,115.0
16969,Lisa Nguyen Johnson,F,Raw,44.0,59.2,112.5,147.5,55.0
16974,Abbigail Garza,F,Single-ply,18.0,65.6,142.5,145.0,80.0
16977,Cynthia Walker,F,Raw,43.0,89.8,120.0,127.5,72.5
16978,Emma Anglehart,F,Single-ply,16.5,64.8,117.5,130.0,55.0
16979,Colleen Beery,F,Raw,21.5,93.6,162.5,182.5,75.0
16983,Alisa Edwards,F,Raw,30.5,54.65,95.0,135.0,62.5
16986,Jordan Braund,F,Raw,14.5,62.1,90.0,100.0,55.0
16987,Ksenia Gunina,F,Single-ply,29.0,71.1,155.0,170.0,100.0
16988,Tensley Clowser,F,Raw,21.0,54.6,97.5,142.5,65.0
16990,Gabby Gaines,F,Raw,16.0,72.7,112.5,132.5,55.0
16992,Marie Thérèse Jallais,F,Single-ply,58.5,49.33,85.0,95.0,55.0
16995,Amira Juma,F,Wraps,23.0,90.0,145.0,170.0,60.0
16999,Christine Wood,F,Wraps,45.5,51.8,77.11,136.08,54.43
17000,Jen Deering,F,Raw,33.0,96.39,125.0,162.5,70.0
17008,Mai Nguyen,F,Raw,26.5,80.7,122.5,152.5,70.0
17009,Laura Macauley,F,Raw,24.0,73.94,117.5,145.0,77.5
17020,Karen Parnow,F,Raw,50.0,78.2,75.0,105.0,57.5
17023,Katie Haff,F,Raw,18.5,55.6,82.5,90.0,40.0
17026,Abigail Zyk,F,Single-ply,18.5,73.4,137.5,137.5,62.5
17028,Madison Thompson,F,Wraps,21.0,54.43,95.25,129.27,52.16
17031,Leah Reichman,F,Wraps,27.0,122.5,170.0,177.5,77.5
17032,Melissa Reyes,F,Raw,18.5,91.5,162.5,170.0,75.0
17036,Melissa Erwin,F,Raw,35.5,61.08,130.0,172.5,82.5
17037,Emily Smith,F,Single-ply,16.5,51.26,102.1,93.0,40.8
17038,Chakera Holcomb,F,Raw,22.0,84.9,238.0,273.0,160.0
17040,Yukie Terada,F,Single-ply,38.5,56.67,160.0,165.0,95.0
17042,Ashley Condray,F,Wraps,27.0,60.0,145.0,182.5,77.5
17043,Erica Strope,F,Raw,23.0,81.3,127.5,127.5,70.0
17044,Crystal Lahaie,F,Wraps,40.0,99.1,135.0,150.0,67.5
17045,Tracy Sparks,F,Raw,47.0,74.5,95.0,120.0,67.5
17049,Jennifer Wills,F,Raw,53.0,81.3,112.5,167.5,90.0
17050,Theresa Baccielo,F,Raw,28.5,70.8,122.5,145.0,85.0
17051,Marie Soffe,F,Single-ply,56.5,70.3,110.0,150.0,80.0
17052,Mimi Ho,F,Raw,22.0,46.7,102.5,110.0,70.0
17057,Ashley Herber,F,Raw,30.5,71.1,87.5,125.0,55.0
17059,Jaynie White,F,Raw,36.0,49.9,77.5,110.0,42.5
17063,Olivia Kyosti,F,Raw,17.5,46.66,95.0,110.0,55.0
17064,Jaime Hernandez,F,Raw,16.5,59.9,105.0,117.5,52.5
17066,Kathleen McLeod,F,Raw,32.5,72.1,102.5,132.5,67.5
17068,Liza Kovach,F,Raw,44.5,80.6,87.5,140.0,65.0
17069,Evan Williams,F,Raw,29.0,100.8,110.0,115.0,57.5
17071,Mindy Schwartz,F,Wraps,58.0,95.6,82.5,140.0,55.0
17072,Angelica Polu,F,Raw,27.0,72.4,95.0,145.0,60.0
17077,Emma Knoke,F,Raw,17.0,63.2,82.5,97.5,47.5
17080,Jennifer Kroken,F,Raw,39.5,71.3,137.5,150.0,75.0
17081,Christy Newman,F,Single-ply,22.0,73.6,145.0,155.0,100.0
17083,Cierra Laxton,F,Raw,22.0,80.6,135.0,205.0,87.5
17084,Olivia Espinoza,F,Single-ply,18.5,72.0,175.0,155.0,105.0
17085,Kat Figueroa,F,Raw,24.5,70.4,85.0,100.0,42.5
17093,Jeanelle Baldric,F,Wraps,21.0,51.9,97.5,117.5,50.0
17098,Ashleigh Andrews,F,Raw,22.5,106.3,175.0,175.0,112.5
17102,Irina Bizyaeva,F,Wraps,21.0,50.5,100.0,100.0,60.0
17105,Shantika Page,F,Single-ply,21.5,55.16,85.0,102.5,50.0
17107,Devin Magner,F,Raw,21.0,66.2,90.0,115.0,47.5
17109,Cristina Zulaica,F,Raw,25.0,59.8,112.5,130.0,52.5
17110,Franchesca Vermillion,F,Raw,36.5,89.8,75.0,132.5,70.0
17112,Tatiana Carpio,F,Single-ply,22.5,51.92,170.0,152.5,95.0
17116,Nina Le Blevenec,F,Single-ply,45.0,56.7,125.0,158.0,65.0
17118,Emily Przeslak,F,Raw,22.5,45.9,85.0,125.0,47.5
17120,Kris Kyriacou,F,Raw,48.5,61.62,135.0,145.0,85.0
17122,Lei Nanoe,F,Raw,30.0,73.48,107.5,162.5,65.0
17123,Laila Ajani,F,Raw,34.5,57.0,92.5,137.5,50.0
17133,Monika Lovas,F,Single-ply,21.5,109.88,200.0,180.0,120.0
17142,Susanna Torronen,F,Raw,17.5,78.4,95.0,125.0,115.0
17150,Jessica Roos,F,Raw,25.0,59.0,107.5,132.5,52.5
17153,Shanolen Kendall,F,Raw,45.5,141.1,115.0,160.0,92.5
17154,Coryn Davidson,F,Raw,15.5,121.4,122.5,147.5,57.5
17159,Rosemary Meza,F,Raw,27.5,50.5,80.0,85.0,45.0
17160,Caitlin Bounds,F,Wraps,20.0,111.58,149.69,170.1,72.57
17162,Nicole Ordway,F,Wraps,25.0,95.6,227.5,182.5,120.0
17164,Tineisha Toney,F,Single-ply,17.5,56.99,75.0,110.0,62.5
17165,Nina Johnson,F,Raw,25.0,50.7,52.5,82.5,32.5
17168,Jenny McAllister,F,Raw,23.0,66.5,82.5,127.5,45.0
17170,Antoinette Kemper,F,Raw,52.5,55.53,120.0,135.0,70.0
17172,Sydney Rivera,F,Raw,13.5,51.0,75.0,87.5,42.5
17173,Lindsey Okumoto,F,Raw,30.0,50.8,107.5,137.5,60.0
17174,Mabelle Bong,F,Raw,25.5,80.6,150.0,170.0,70.0
17175,Neaomi Quartucci,F,Raw,41.0,74.0,117.5,107.5,50.0
17177,Mervi Sirkiä,F,Single-ply,38.5,51.83,155.0,157.5,92.5
17179,Lynda Whitehead,F,Raw,51.5,76.2,40.0,167.5,75.0
17180,Jodie Sajor,F,Raw,45.0,74.6,162.5,177.5,117.5
17187,Carrie Althoff,F,Raw,25.0,59.3,120.0,130.0,65.0
17191,Annamarie Pontier,F,Raw,21.5,60.1,87.5,122.5,55.0
17200,Shelby Sullivan,F,Raw,16.5,67.4,107.5,112.5,45.0
17201,Zoe Deeks,F,Raw,41.5,62.8,127.5,155.0,85.5
17204,Jennifer Skaufel,F,Raw,44.0,59.9,135.0,160.0,77.5
17206,Brittney Miller,F,Wraps,24.0,54.61,95.0,107.5,60.0
17208,Lisa Rothman,F,Raw,37.0,47.94,100.0,156.0,60.0
17209,Krystal Tellez,F,Single-ply,15.0,142.9,102.5,117.5,55.0
17211,Alyssa Gehrz,F,Wraps,24.0,65.86,92.5,115.0,42.5
17212,Jenny Barrett-Hamilton,F,Raw,42.5,71.2,70.0,110.0,52.5
17213,Haley Hinchman,F,Raw,22.0,59.4,97.5,115.0,47.5
17214,Alejandra Acosta,F,Wraps,23.0,74.9,127.5,167.5,57.5
17233,Julia Wisniewski,F,Raw,25.5,66.4,95.0,115.0,42.5
17234,Isabella von Weissenberg,F,Raw,25.5,71.3,180.0,192.5,92.5
17236,Britanni Stephan,F,Raw,20.0,86.18,102.5,115.0,55.0
17237,Janet Dryer,F,Raw,33.0,80.75,112.5,117.5,57.5
17240,Monica Morris,F,Wraps,42.0,67.4,146.0,160.0,97.5
17242,Sevasti Anastasiadis,F,Wraps,18.0,59.7,140.0,150.0,65.0
17244,Audra Corbett,F,Wraps,50.0,72.5,120.0,140.0,80.0
17247,Summer Duba,F,Wraps,13.0,41.73,40.0,70.0,35.0
17249,Elizabeth Craven,F,Raw,40.5,51.6,145.0,172.5,83.5
17252,Raquel Dagalea,F,Wraps,23.0,45.9,92.5,120.5,50.0
17257,Dakoda Gopaul,F,Raw,20.5,69.76,145.0,150.0,72.5
17262,Linda Garcia,F,Raw,40.0,50.8,100.0,137.5,50.0
17268,Alix Newton,F,Raw,27.5,56.1,120.5,130.0,75.0
17274,Alora Griffiths,F,Wraps,24.0,55.4,137.5,175.0,82.5
17278,Tricia Hart,F,Raw,31.5,58.7,70.0,115.0,50.0
17280,Aida Tajahmadi,F,Raw,19.0,74.6,102.5,137.5,55.0
17282,Hala Ashraf,F,Raw,25.0,63.5,102.5,137.5,60.0
17284,Lidia Ambrosino,F,Raw,24.5,61.95,85.0,125.0,52.5
17285,Jinna Harper,F,Single-ply,24.0,62.7,102.5,145.0,57.5
17286,Taylor Friedfeld,F,Raw,22.0,59.8,107.5,105.0,50.0
17287,Mikelina Belaineh,F,Raw,22.5,70.1,147.5,177.5,85.0
17288,Adriana Barajas,F,Raw,33.0,110.6,152.5,165.0,85.0
17289,Dawn Van Den Heuvel,F,Wraps,41.0,112.7,132.5,160.0,82.5
17290,Megan Westerfield,F,Raw,27.5,66.4,95.0,120.0,45.0
17292,Maribeth Orr,F,Raw,42.5,79.7,90.0,137.5,55.0
17300,Megan Mathews,F,Raw,15.0,65.55,92.5,100.0,45.0
17301,Kristina Kanemoto,F,Single-ply,24.0,60.0,165.0,175.0,90.0
17307,Mayra Armijo,F,Wraps,33.0,53.98,127.5,150.0,70.0
17308,Blaire Smith,F,Wraps,27.0,67.31,97.5,102.5,57.5
17310,Stephanie Bagley,F,Raw,20.0,81.85,115.0,150.0,57.5
17313,Alexis Sweeney,F,Raw,26.0,66.86,145.0,145.0,87.5
17314,Carmel Trapani,F,Raw,36.5,62.85,105.0,145.0,52.5
17316,Heather Sidletske,F,Raw,25.0,47.1,65.0,102.5,32.5
17317,Muhua Yang,F,Raw,38.0,66.5,110.0,132.5,50.0
17322,Kymberly Bolden-Jones,F,Raw,20.5,50.9,92.5,122.5,57.5
17328,Tara Coleman,F,Raw,21.5,66.6,120.0,140.0,57.5
17331,Jerica Ingle,F,Wraps,20.0,66.41,167.5,170.0,65.0
17334,Maria Guosteinsdottir,F,Single-ply,37.5,67.16,172.5,180.0,100.0
17337,Stacey Heckman,F,Wraps,34.0,65.18,112.5,125.0,55.0
17338,Lizzy Oberlin,F,Single-ply,15.5,54.52,115.7,106.6,43.1
17340,Krysta Martinez,F,Raw,31.0,69.7,117.5,160.0,62.5
17341,Alex Rumsey,F,Wraps,27.0,74.9,145.0,162.5,60.0
17344,Rui Tanimura,F,Raw,20.5,61.0,137.5,125.0,62.5
17345,Shay Naquin,F,Single-ply,13.5,63.0,140.0,130.0,60.0
17354,Heyda Diaz,F,Raw,40.0,67.3,127.5,162.5,85.0
17355,Sarah Taubenberger,F,Raw,27.5,80.7,172.5,167.5,72.5
17359,Suzy Luthi,F,Single-ply,17.5,78.0,137.5,127.5,72.5
17361,Cristina Escalante,F,Raw,25.5,62.4,75.0,75.0,67.5
17362,Trish Crouch,F,Wraps,37.0,68.2,115.0,130.0,55.0
17374,Janine Blake,F,Raw,60.5,56.0,70.0,105.0,50.0
17380,Sarah Love,F,Raw,30.5,82.6,130.0,142.5,70.0
17385,Faith Sivilotti,F,Raw,27.5,53.7,80.0,95.0,45.0
17386,Amber Windham,F,Raw,28.0,62.6,117.5,145.0,57.5
17388,April Hawkes,F,Wraps,34.0,47.45,80.0,87.5,50.0
17389,Maria Gudsteinsdottir,F,Single-ply,44.5,71.08,177.5,182.5,112.5
17392,Keilani Ando,F,Raw,21.0,50.8,100.0,117.5,47.5
17395,Olga Golubeva,F,Raw,45.5,51.5,140.0,172.5,100.0
17396,Jessie Warley,F,Raw,34.5,95.03,122.5,142.5,70.0
17397,Karin Brubfelt-Frye,F,Raw,38.0,75.0,102.5,120.0,65.0
17398,Michelle Wallner,F,Raw,21.5,62.7,92.5,137.5,52.5
17399,Lisa Lindhorst,F,Wraps,21.0,61.01,75.0,122.5,45.0
17400,Michelle Apodaca,F,Wraps,33.0,66.8,120.0,115.0,72.5
17402,Annika Klein,F,Raw,29.5,62.06,75.0,110.0,42.5
17404,Sara Haflich,F,Single-ply,27.0,59.19,127.46,139.93,72.35
17410,Aya Kurusu,F,Single-ply,17.5,54.9,130.0,130.0,70.0
17414,Wing-Yuk Ip,F,Raw,54.5,62.45,87.5,107.5,60.0
17415,Christina Leonatti,F,Raw,48.5,56.49,82.5,100.0,62.5
17422,Stephanie Teichman,F,Raw,35.0,65.14,107.5,147.51,74.98
17424,Becky Rich,F,Wraps,28.0,56.25,130.0,152.5,97.5
17427,Karen Nelson,F,Raw,49.0,54.57,67.5,95.0,40.0
17428,Jennifer Thompson,F,Raw,41.5,61.4,142.5,197.5,140.5
17433,Jessica Garner,F,Wraps,16.0,98.25,81.65,122.47,54.43
17435,Liefia Ingalls,F,Raw,26.0,72.12,120.0,145.0,70.0
17436,Amie Kivshar,F,Raw,30.5,97.75,132.5,175.0,60.0
17438,Stina Lindell,F,Raw,27.5,61.85,142.5,180.0,77.5
17440,Kelsey Johnson,F,Single-ply,16.5,57.47,124.7,136.1,45.4
17441,Ros Becker Birgit,F,Raw,27.5,71.32,165.0,75.0,77.5
17442,Kelly Upp,F,Raw,37.0,85.7,62.5,100.0,50.0
17443,Sarah Hunt,F,Raw,11.0,59.69,90.72,97.52,38.56
17446,Tracy Maloney,F,Raw,53.0,69.5,52.5,77.5,35.0
17448,Anna Delao,F,Raw,16.5,51.9,95.0,132.5,55.0
17449,Amanda Kersey,F,Wraps,24.0,74.21,92.99,113.4,56.7
17452,Shelley Zhao,F,Raw,21.5,66.1,97.5,137.5,50.0
17459,Tabatha Bartlett,F,Raw,14.5,64.3,65.0,75.0,47.5
17460,Silvia Kapstad,F,Single-ply,19.5,71.9,222.5,202.5,125.0
17462,Olivia Wible,F,Raw,21.5,71.3,105.0,127.5,57.5
17473,Melissa Jarvis,F,Raw,34.0,73.2,102.5,137.5,52.5
17474,Brook McCluskey,F,Raw,20.5,70.8,122.5,147.5,67.5
17476,Alyssa Bonsignore,F,Wraps,24.0,70.4,154.22,163.29,83.91
17477,Dawn Hickman,F,Multi-ply,47.0,47.99,187.5,152.5,107.5
17480,Lay Kaahu,F,Raw,38.0,79.74,127.5,197.5,82.5
17481,Melissa Pagett,F,Raw,25.5,63.8,115.0,127.5,60.0
17484,Mashariki Johnson,F,Raw,30.5,100.0,62.5,112.5,45.0
17485,Valerie Muller,F,Raw,41.0,80.05,120.0,172.5,77.5
17500,Marie Lemkul,F,Raw,44.0,73.7,117.5,165.0,72.5
17502,Morgan Messmore,F,Wraps,25.0,59.7,152.5,160.0,87.5
17503,Natalie Meza,F,Raw,22.0,58.6,82.5,117.5,62.5
17507,Luvi Agpaoa,F,Single-ply,44.0,55.79,127.5,122.5,72.5
17508,Jeanette Dehn,F,Wraps,27.0,59.47,95.0,137.5,62.5
17510,Louise Edwards,F,Single-ply,35.5,50.92,140.0,155.0,72.5
17512,Sarah Wellberg,F,Raw,27.0,59.6,112.5,125.0,60.0
17517,Malinda Baum,F,Single-ply,37.0,73.95,145.0,170.0,82.5
17518,Jennifer Jeffery,F,Raw,59.5,69.7,72.5,110.0,50.0
17519,Marina Herrera,F,Raw,24.5,60.2,75.0,105.0,47.5
17521,Jennifer Waldron,F,Raw,44.0,51.17,72.5,112.5,42.5
17528,Sandra Stephens,F,Raw,58.5,72.2,85.0,115.0,45.0
17531,Jodi Miller,F,Wraps,42.0,52.2,117.5,147.5,70.0
17532,Erika Jobe,F,Raw,41.0,115.6,55.0,92.5,45.0
17536,Brandee Borne,F,Raw,40.5,99.79,150.0,142.5,75.0
17537,Jessica Roberts,F,Raw,34.5,104.2,122.5,132.5,62.5
17539,Christina Smith,F,Wraps,33.0,58.97,77.11,104.33,52.16
17540,Cécile Courqueux,F,Single-ply,24.5,55.64,167.5,160.0,77.5
17542,Lilyan Jackson,F,Raw,45.0,156.4,115.0,120.0,75.0
17545,Ileana Privetera,F,Raw,42.0,61.42,70.0,102.5,52.5
17548,Alexis Stein,F,Raw,16.5,71.9,85.0,115.0,52.5
17549,Leigh Boone,F,Raw,35.5,84.7,115.0,142.5,72.5
17551,Madeleine Giess,F,Wraps,19.0,67.5,117.93,142.88,61.23
17553,Sylvia Lovanrack,F,Raw,25.0,51.0,92.5,135.0,52.5
17554,Stacey Allison,F,Raw,27.5,98.85,145.0,155.0,72.5
17557,Jen Walker,F,Raw,28.0,54.79,62.5,87.5,35.0
17563,Danielle Drew,F,Raw,32.0,82.28,137.5,157.5,65.0
17564,Alexis Clymer,F,Raw,37.0,85.0,80.0,137.5,42.5
17572,Karen Flakes,F,Raw,48.0,67.5,57.5,110.0,47.5
17575,Inger Blikra,F,Single-ply,46.5,74.36,225.0,215.0,147.5
17577,Sarah Farmer,F,Raw,44.0,59.4,60.0,92.5,42.5
17578,Adrienne Thomas,F,Raw,24.5,69.5,132.5,170.0,65.0
17579,Christine Persaud,F,Raw,35.0,58.0,95.0,115.0,47.5
17582,Kaila Abrahams,F,Wraps,16.0,80.2,107.5,132.5,52.5
17583,Shelley Colter,F,Raw,49.5,117.6,117.5,147.5,77.5
17584,Kathryn Jehue,F,Raw,30.0,71.45,115.0,142.5,65.0
17585,Rachel Duggan,F,Raw,43.5,90.55,130.0,140.0,75.0
17586,Madison Hileman,F,Raw,19.0,55.2,115.0,142.5,52.5
17587,Sara Lomelino,F,Wraps,41.0,59.6,70.0,87.5,42.5
17588,Faye Rolle,F,Single-ply,39.5,58.9,125.0,137.5,72.5
17592,Stephanie Reed,F,Raw,26.5,69.3,105.0,120.0,55.0
17594,Cassie Haynes,F,Raw,33.0,90.2,155.0,190.0,77.5
17603,Cynthia Lopez Sanchez,F,Raw,19.0,73.8,92.5,117.5,50.0
17604,Samantha Silberstein,F,Raw,23.5,80.9,95.0,112.5,65.0
17607,Jackie Trevis,F,Wraps,29.0,117.75,75.0,107.5,62.5
17608,Andrea Todd,F,Raw,25.0,75.3,102.5,125.0,50.0
17614,Deborah McGovern,F,Single-ply,60.5,56.68,95.0,125.0,57.5
17617,Kim Murphy,F,Raw,23.5,46.25,102.5,107.5,50.0
17619,Rosimery Lima,F,Single-ply,38.5,62.63,180.0,187.5,102.5
17622,Samantha Harris,F,Raw,25.5,71.65,102.5,120.0,60.0
17623,Tasha Williams,F,Raw,41.5,81.51,165.0,197.5,100.0
17626,Miwah Van-Hedger,F,Raw,34.5,55.65,125.0,170.0,80.0
17628,Lori Edwards,F,Raw,15.5,92.43,122.5,130.0,62.5
17631,Leslie Macko,F,Raw,67.5,62.2,65.0,87.5,40.0
17632,Kalei Sataua,F,Raw,17.0,73.12,90.0,105.0,57.5
17634,Kari Reese,F,Raw,22.0,59.9,87.5,112.5,60.0
17636,Nicole Lamartine,F,Raw,41.5,51.37,117.5,150.0,67.5
17639,Hanna Rantala,F,Raw,32.5,46.9,110.0,140.0,91.5
17640,Tiffany Kragnes,F,Wraps,41.0,63.6,92.5,115.0,47.5
17645,Daniela Villagrana,F,Raw,14.5,110.1,85.0,132.5,52.5
17648,Afton Delvecchio,F,Raw,26.0,63.4,115.0,125.0,65.0
17655,Tricia Downing,F,Raw,39.0,59.15,95.0,132.5,60.0
17661,Linh Ha,F,Raw,25.5,44.9,70.0,92.5,37.5
17667,Priscilla Ribic,F,Single-ply,34.0,69.0,250.0,240.0,140.0
17670,Darlena Waaka,F,Raw,34.5,70.95,115.0,160.0,67.5
17671,Elisa Ahonen,F,Raw,20.5,62.47,100.0,142.5,55.0
17675,Lilly Fousti,F,Raw,20.5,54.4,95.0,97.5,47.5
17678,Megan Reed,F,Raw,23.5,71.15,155.0,172.5,90.0
17679,Eryn Kibby,F,Raw,18.0,50.2,85.0,85.0,55.0
17681,Abbi Stafslien-Dumale,F,Raw,16.5,86.9,157.5,167.5,77.5
17685,Zhalynn Helmick,F,Wraps,47.0,83.32,77.5,112.5,45.0
17690,Janet Loveall,F,Single-ply,39.0,93.21,200.0,195.0,157.5
17697,Hannah Newell,F,Raw,30.0,67.3,140.0,152.5,75.0
17698,Lee Lipsitz,F,Raw,49.0,67.27,130.0,160.0,67.5
17705,Ciara Harmon,F,Raw,16.0,55.43,122.47,133.81,65.77
17707,Leslie Williams,F,Wraps,23.0,33.66,122.47,136.08,68.04
17712,Mylene Crouthamel,F,Wraps,39.0,58.9,115.0,135.0,65.0
17715,Janelle Chamberlin,F,Wraps,42.0,66.95,145.0,175.0,80.0
17717,Riki Napiorkowski,F,Raw,27.0,79.4,120.0,160.0,75.0
17720,Sarah Dohne,F,Raw,27.5,71.7,140.0,165.0,55.0
17721,Christa Sigler,F,Raw,31.0,55.3,97.5,120.0,62.5
17722,Melissa Turner,F,Raw,29.0,73.2,67.5,120.0,35.0
17723,Stephanie LaRosa,F,Raw,22.5,71.8,122.5,155.0,57.5
17725,Katariina Nokua,F,Raw,40.5,107.25,177.5,180.0,102.5
17730,Sussy Kollen,F,Wraps,42.0,56.0,110.0,122.5,75.0
17731,Lea Becker,F,Raw,26.0,71.3,140.0,172.5,85.0
17736,Bianca Parlato,F,Raw,27.5,50.6,62.5,92.5,32.5
17738,Ashley Guzman,F,Single-ply,21.5,47.0,97.5,100.0,52.5
17740,Vipa Pukasamsombut,F,Raw,23.0,47.6,112.5,137.5,52.5
17741,Skye Gelling,F,Raw,29.5,69.06,75.0,110.0,50.0
17742,Terri Brown,F,Raw,47.5,88.9,95.0,155.0,65.0
17743,Mary Clark,F,Raw,18.0,52.62,67.5,110.0,47.5
17747,Alyssa Reyes,F,Raw,26.5,56.1,120.0,142.5,57.5
17750,Holly Pierce,F,Raw,14.0,65.9,52.5,80.0,35.0
17753,Amy Chatfield,F,Raw,34.0,59.87,105.0,152.5,65.0
