,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
14324,Anthony Vallejo,M,Raw,19.0,70.7,160.0,215.0,105.0
14325,Aidan Reynolds,M,Raw,25.5,95.2,205.0,200.0,180.0
14326,Lazaro Nieves,M,Single-ply,34.5,126.98,317.5,317.5,235.0
14330,Eric Chapman,M,Raw,20.0,80.2,165.0,207.5,97.5
14332,Scott Tully,M,Wraps,41.0,167.6,220.0,260.0,172.5
14333,Kyle Alexander,M,Raw,17.0,96.98,197.5,255.0,110.0
14335,Keaton Rodriguez,M,Single-ply,21.5,92.0,300.0,287.5,182.5
14336,Albertas Motiecius,M,Raw,21.5,72.15,160.0,195.0,147.5
14337,Greg Buffington,M,Multi-ply,51.0,88.9,327.5,272.5,227.5
14339,Tommy Hawks,M,Raw,25.5,144.37,355.0,322.5,222.5
14340,Alex Theall,M,Raw,9.5,42.0,25.0,50.0,15.0
14341,Brandon Pitre,M,Raw,21.5,91.8,262.5,295.0,192.5
14342,Hernan Paredes,M,Wraps,23.0,120.55,287.5,287.5,177.5
14343,Jose Ayala,M,Raw,24.0,94.89,227.5,250.0,155.0
14344,Charlie Driscoll,M,Multi-ply,56.0,99.0,30.0,275.0,25.0
14348,Joey Cadiz,M,Single-ply,20.0,81.0,255.0,235.0,175.0
14350,Joel Paredes,M,Raw,17.0,125.0,206.38,294.84,158.76
14351,Kyler Campie,M,Wraps,19.0,91.8,147.5,190.0,95.0
14353,Christian Fite,M,Multi-ply,34.0,89.81,280.0,265.0,152.5
14355,Michael Armendariz,M,Wraps,23.0,96.8,315.0,320.0,180.0
14356,Kirk Sabalka,M,Wraps,22.0,107.05,275.5,287.5,180.0
14357,Mason Bremke,M,Wraps,24.0,137.5,285.0,280.0,192.5
14359,Keller Nicolai,M,Raw,16.0,102.5,157.5,187.5,105.0
14360,Elijah Garcia,M,Raw,14.5,58.2,112.5,140.0,92.5
14361,Monte Loffing,M,Raw,58.0,67.13,170.0,182.5,107.5
14364,Douglas Jackson,M,Raw,24.0,121.79,140.0,190.0,125.0
14365,Brandon McBride,M,Wraps,23.0,122.1,280.0,285.0,155.0
14367,Travis Hollis,M,Raw,17.0,67.5,127.5,162.5,87.5
14369,David Nix,M,Raw,48.0,109.5,222.5,217.5,157.5
14370,David Breeden,M,Wraps,43.0,98.7,249.48,242.67,174.63
14371,Manuel Garcia,M,Raw,24.0,107.4,172.5,210.0,110.0
14373,Micah Moniz,M,Raw,26.0,160.4,260.0,250.0,190.0
14374,Christian Hernandez,M,Raw,19.0,80.5,127.5,155.0,77.5
14376,Jared Robinson,M,Wraps,39.0,108.5,235.0,272.5,185.0
14379,Stephen Cangemi,M,Raw,36.5,81.8,147.5,170.0,132.5
14380,Evan Lindemann,M,Wraps,22.0,89.8,137.5,177.5,107.5
14381,David Rocha,M,Wraps,20.0,96.6,185.0,192.5,110.0
14382,Jared Garcia,M,Raw,20.5,82.3,207.5,237.5,125.0
14383,Michael Horton,M,Wraps,27.0,90.9,260.0,282.5,175.0
14386,Everett Cutburth,M,Single-ply,64.0,96.34,147.5,155.0,112.5
14390,John Schmidt,M,Raw,53.5,88.4,145.0,150.0,120.0
14391,John Petrizzo,M,Raw,33.5,111.5,240.0,270.0,162.5
14393,Hunter Cuneo,M,Wraps,34.0,98.93,257.5,260.0,165.0
14394,Justin Carter,M,Wraps,24.5,87.41,188.24,165.56,129.27
14396,Daniel Ly,M,Raw,23.0,73.44,182.5,227.5,167.5
14397,Chris Romano,M,Raw,36.5,91.79,160.0,185.0,132.5
14398,Leopold Hubbard,M,Raw,21.5,65.4,120.0,155.0,82.5
14399,AJ Freda,M,Single-ply,29.0,143.43,300.0,295.0,225.0
14400,Greg Titus,M,Raw,47.5,97.8,200.0,242.5,177.5
14401,Adrian Garcia,M,Wraps,24.0,112.75,225.0,230.0,145.0
14402,Johnny Lazo,M,Raw,29.0,90.0,230.0,272.5,145.0
14403,Angelo Labrador,M,Raw,22.5,73.95,175.0,200.0,110.0
14404,Dean Chen,M,Raw,18.5,85.9,180.0,210.0,110.0
14406,Mark Dyachenko,M,Single-ply,16.5,82.48,265.0,255.0,112.5
14407,Ramon Lizarraga,M,Raw,17.5,65.5,142.5,145.0,95.0
14409,Vladimír Svoboda,M,Wraps,65.0,97.0,165.0,175.0,120.0
14412,Nicholas Tester,M,Raw,21.5,65.1,150.0,177.5,112.5
14413,Lucas Ferraro,M,Raw,15.5,111.5,192.5,197.5,102.5
14414,Dzmitry Dorakhau,M,Raw,25.5,150.04,300.0,295.0,215.0
14415,Ray Davis,M,Wraps,27.0,120.0,252.5,272.5,167.5
14416,Kevin Liu,M,Raw,16.5,64.94,170.0,195.0,122.5
14417,Jeff Si,M,Raw,22.0,69.1,165.0,192.5,107.5
14418,Deamo Baguaga,M,Raw,30.5,82.6,255.0,322.5,150.0
14419,Bach-An Nguyen,M,Raw,18.5,70.2,145.0,170.0,77.5
14421,Justin Suh,M,Raw,24.0,130.68,162.5,195.0,115.0
14423,Ralph Towery,M,Raw,25.0,74.21,165.0,185.0,120.0
14424,Tevin Browne,M,Raw,25.5,149.9,290.0,300.0,167.5
14425,Martin Escueta,M,Raw,27.0,67.2,190.0,235.0,115.0
14428,Alex Harmston,M,Raw,16.5,64.35,135.0,175.0,85.0
14429,Andrew Xayamongkhon,M,Raw,27.5,68.06,167.5,187.5,132.5
14430,Mathew Ward,M,Raw,30.0,100.0,187.5,250.0,155.0
14431,George Williams,M,Raw,27.0,108.5,185.0,210.0,102.5
14432,Piotr Sadowski,M,Raw,23.5,118.94,338.0,320.0,212.5
14434,Alex Derderian,M,Raw,26.0,74.6,160.0,217.5,125.0
14435,James Barnum,M,Raw,29.0,87.8,215.0,247.5,120.0
14437,Joseph Shepard,M,Raw,22.5,111.7,222.5,277.5,162.5
14438,Matt Case,M,Raw,28.0,89.9,160.0,210.0,100.0
14439,Tatum Susberry,M,Wraps,30.0,135.75,235.0,250.0,185.0
14441,Amritpal Singh,M,Wraps,20.0,95.98,165.0,220.0,150.0
14442,Yasuhiro Morozumi,M,Raw,35.5,65.25,185.0,237.5,127.5
14443,Logan Zirkelbach,M,Raw,14.0,89.7,102.5,145.0,62.5
14444,Bryce Blom,M,Raw,20.5,82.25,255.0,270.0,147.5
14445,Nick Verstoppen,M,Raw,36.5,82.1,187.5,242.5,137.5
14447,Jared Nance,M,Wraps,24.0,89.36,215.0,237.5,125.0
14450,Cameron Willis,M,Wraps,17.0,101.5,210.0,215.0,142.5
14452,Daniel Truesdell,M,Raw,20.0,80.2,182.5,205.0,132.5
14453,Nicholas Rookstool,M,Raw,20.0,89.27,182.5,227.5,170.0
14455,Blake Witherow,M,Wraps,30.0,80.6,200.0,235.0,142.5
14456,Jake Krabbe,M,Raw,17.0,109.2,120.0,172.5,142.5
14457,Mark Richards,M,Raw,23.5,95.7,160.0,210.0,102.5
14459,Frank Panaro,M,Raw,65.5,109.69,212.5,280.0,132.5
14460,Tom Phiel,M,Raw,55.0,107.4,252.5,282.5,137.5
14462,EJ Thomas,M,Raw,30.5,92.9,220.0,260.0,145.0
14463,Justin Cook,M,Raw,19.0,76.11,130.0,192.5,92.5
14466,David Coleman,M,Wraps,16.0,95.3,137.5,150.0,70.0
14467,Dawid Kluczynski,M,Raw,22.5,65.1,162.5,190.0,110.0
14468,Tyler Cummings,M,Wraps,25.0,115.1,345.0,345.0,230.0
14469,Rick Johnson Jr,M,Single-ply,50.5,92.2,180.0,247.5,137.5
14470,Joe Dentice,M,Single-ply,53.0,117.57,220.0,247.5,187.5
14471,Martin Jackson,M,Raw,35.5,91.05,220.0,245.0,142.5
14472,Brendan McCaffrey,M,Raw,26.5,89.45,187.5,230.0,115.0
14473,Jordan Jarrell,M,Raw,24.0,77.66,190.0,212.5,142.5
14475,Curtis Bitton,M,Raw,18.5,71.6,150.0,160.0,110.0
14476,Jonathan Jazwinski,M,Wraps,35.0,87.8,207.5,227.5,150.0
14477,Lauri Tamminen,M,Raw,23.5,82.73,230.0,240.0,150.0
14478,Drummond Jonathan,M,Wraps,48.0,135.2,250.0,325.0,177.5
14479,Carson Manning,M,Wraps,17.0,84.8,187.5,200.0,137.5
14482,Alexander Drogobuzhev,M,Single-ply,38.5,124.15,410.0,345.0,305.0
14483,Christoph Erbs,M,Single-ply,29.5,89.88,320.0,325.0,182.5
14484,Ben Shum,M,Raw,22.5,82.12,207.5,237.5,150.0
14486,Max Feng,M,Raw,19.5,91.0,172.5,225.0,95.0
14487,Michael Bouranis,M,Raw,24.5,80.5,190.0,237.5,117.5
14488,Benjamin Lair,M,Raw,21.5,87.69,202.5,215.0,130.0
14489,Henry Huynhnguyen,M,Raw,17.5,82.9,200.0,230.0,102.5
14490,Steve Denison,M,Raw,55.0,128.5,250.0,250.0,190.5
14491,Ahmed Albdan,M,Wraps,21.0,79.83,163.29,231.33,95.25
14492,Donald Campbell,M,Raw,43.0,82.4,185.0,217.5,102.5
14495,Gino Serra,M,Raw,16.5,58.4,97.5,145.0,72.5
14496,Boris Terry,M,Wraps,32.0,107.7,272.5,322.5,212.5
14498,Cody Nye,M,Raw,15.5,99.8,160.0,200.0,90.0
14500,Aaron Hagan,M,Wraps,29.0,96.8,250.0,255.0,150.0
14501,David Decouleur,M,Raw,42.5,82.6,240.0,282.5,137.5
14505,Matthew Darmi,M,Raw,26.5,81.6,142.5,217.5,152.5
14506,Jacob Bailey,M,Raw,22.0,73.0,155.0,200.0,107.5
14507,Dustin Gates,M,Raw,25.0,109.8,265.0,292.5,197.5
14512,Ed Kim,M,Raw,22.0,81.25,207.5,272.5,112.5
14513,Aleksey Sotnikov,M,Wraps,31.0,68.8,210.0,230.0,135.0
14515,Arnold Majano,M,Raw,21.5,58.0,157.5,170.0,112.5
14516,Brandon Graham,M,Wraps,21.0,99.2,205.0,250.0,105.0
14517,Frankie Puopolo,M,Multi-ply,33.0,128.82,432.5,60.0,60.0
14519,Codi Casper,M,Wraps,24.0,80.74,183.7,213.19,136.08
14522,Kyle Shimp,M,Raw,26.5,127.2,257.5,300.0,165.0
14523,Joshua Derchia,M,Raw,22.5,130.54,257.5,285.0,187.5
14524,Ryan Spencer,M,Raw,43.0,77.02,230.0,292.5,142.5
14525,Matthew Weisberg,M,Raw,17.5,88.8,257.5,295.0,155.0
14526,Brandon Drolet,M,Wraps,31.0,115.58,247.21,251.74,158.76
14527,Charlie Vandaver,M,Single-ply,18.5,81.19,249.5,229.1,122.5
14529,Joshua Geist,M,Raw,27.5,90.34,187.5,220.0,150.0
14532,Konstantin Ershov,M,Wraps,27.0,74.4,150.0,190.0,92.5
14533,Thibault Malespine,M,Raw,17.5,72.62,160.0,170.0,100.0
14534,Allen Fairchild,M,Wraps,24.0,96.8,183.7,192.78,147.42
14535,Kyle Milnes,M,Raw,29.0,122.1,260.0,272.5,142.5
14536,Andy Sevillano,M,Raw,25.5,73.8,180.0,210.0,130.0
14537,Austin Dunlap,M,Single-ply,16.5,97.8,217.7,238.1,145.2
14538,David Glazer,M,Raw,20.0,81.7,230.0,260.0,152.5
14539,Nick Hammer,M,Raw,38.5,112.72,265.0,297.5,187.5
14540,Józef Bejgrowicz,M,Wraps,64.0,81.15,170.0,225.0,80.0
14544,TJ Gerking,M,Raw,23.0,87.8,232.5,262.5,125.0
14546,Vladimir Jaščur,M,Wraps,28.5,105.7,215.0,225.0,125.0
14547,Bakyt Kerimbekov,M,Single-ply,55.5,96.4,255.0,220.0,205.0
14548,Daniel Mahan,M,Raw,49.0,90.0,205.0,240.0,127.5
14550,Ryan Ramos,M,Raw,21.5,73.45,172.5,205.0,115.0
14551,Timo Mikkonen,M,Raw,16.5,57.8,102.5,122.5,70.0
14554,Garrett Giles,M,Raw,24.0,87.1,202.5,195.0,115.0
14555,Rohit Jamwal,M,Single-ply,24.5,64.5,100.0,130.0,105.0
14556,Aaron Baxter,M,Raw,29.0,106.5,255.0,300.0,172.5
14557,William Wilson,M,Raw,20.5,81.8,200.0,227.5,137.5
14558,Rowan Green IV,M,Raw,24.5,73.8,182.5,182.5,122.5
14565,Cameron Delve,M,Raw,23.0,107.2,175.0,187.5,132.5
14570,Andrew Malek,M,Raw,25.0,146.9,150.0,205.0,90.0
14571,Maksim Amanatov,M,Wraps,26.0,86.2,225.0,275.0,150.0
14572,Marcus Hicks,M,Wraps,29.0,89.6,242.5,245.0,162.5
14573,Dan Hyatt,M,Single-ply,15.5,65.9,132.5,172.5,100.0
14575,Matt Norman,M,Raw,37.0,79.9,195.0,242.5,122.5
14576,Jason Saenz,M,Raw,38.0,97.93,207.5,215.0,112.5
14577,Dave Sheppard,M,Wraps,77.0,94.8,136.08,204.12,79.38
14579,Chris Rouen,M,Raw,27.5,92.65,170.0,200.0,100.0
14580,Glen Hudson,M,Raw,26.0,89.3,142.5,180.0,100.0
14581,Luke Waldon,M,Raw,42.0,103.6,182.5,232.5,135.0
14583,Emilio Grijalva,M,Wraps,20.0,73.6,185.0,235.0,125.0
14584,Ryan Williams,M,Raw,23.0,99.7,227.5,250.0,195.0
14586,Johnny Ray Battles,M,Wraps,24.0,135.9,215.0,272.5,142.5
14588,Brian Kadien,M,Wraps,43.0,107.82,202.5,255.0,160.0
14589,Joao Cunha Braga Neto,M,Raw,24.0,75.8,160.0,180.0,110.0
14590,Kurt Corbie,M,Wraps,27.0,94.8,252.5,280.0,170.0
14591,Pierre Renaud,M,Raw,22.5,81.85,172.5,295.5,150.0
14592,Caleb Eagans,M,Raw,20.5,72.5,140.0,182.5,92.5
14593,David Zyski,M,Wraps,28.0,130.27,342.5,320.0,220.0
14594,Zachary Lockhart,M,Raw,22.0,73.9,162.5,170.0,92.5
14595,Denver Saunders,M,Raw,38.0,98.6,212.5,240.0,155.0
14596,Diego Soria,M,Single-ply,16.5,58.36,205.0,202.5,120.0
14597,Nickolai Schneckloth,M,Raw,19.5,76.4,160.0,195.0,100.0
14598,Francis Fleming,M,Raw,12.0,37.71,50.0,75.0,30.0
14599,Anthony Toussaint,M,Raw,16.0,56.74,105.0,142.5,72.5
14600,Chris Porter,M,Wraps,40.0,130.14,227.5,250.0,187.5
14603,Nikita Zabashtan,M,Wraps,23.0,98.1,250.0,280.0,180.0
14604,Silvio Pham,M,Raw,21.0,58.8,130.0,140.0,57.5
14606,Michael Beaupre,M,Raw,18.5,64.4,157.5,197.5,125.0
14608,Jessie Swanson,M,Wraps,25.0,118.6,242.5,245.0,175.0
14609,Jordan Larson,M,Raw,22.5,82.7,165.0,187.5,92.5
14610,Arron Harr,M,Single-ply,43.0,135.62,235.87,272.16,226.8
14611,Jeff Butt,M,Raw,45.5,92.8,252.5,262.5,162.5
14613,Mark Leith,M,Raw,22.0,90.0,192.5,260.0,147.5
14614,Joe Bernazzani,M,Single-ply,62.0,98.97,217.5,202.5,185.0
14615,Mike Mealor,M,Wraps,47.0,175.2,300.0,306.0,190.0
14616,Ronald Siu,M,Raw,21.0,87.85,202.5,237.5,105.0
14617,Bryan Beeby,M,Raw,41.5,119.2,195.0,230.0,170.0
14619,Brendan Evanoff,M,Wraps,20.0,123.83,244.94,233.6,151.95
14621,Joseph Park,M,Wraps,33.0,107.9,235.0,265.0,150.0
14622,Michael Puca,M,Raw,24.5,90.5,190.0,275.0,125.0
14623,Tony Xu,M,Raw,28.0,101.1,250.0,255.0,140.0
14624,Francesco Virzi,M,Raw,31.5,92.76,277.5,287.5,190.0
14625,Steve Lopez,M,Raw,40.0,117.48,185.0,200.0,162.5
14627,Donneal Hyde,M,Raw,20.0,89.2,237.5,282.5,140.0
14629,Michael King,M,Raw,33.0,87.09,185.0,230.0,165.0
14631,John Chevarria,M,Raw,44.0,114.6,185.0,207.5,155.0
14632,Greg Pieris,M,Raw,33.5,89.95,142.5,195.0,120.0
14633,Adam Ram,M,Raw,17.0,120.9,210.0,240.0,142.5
14635,Zach Hackerson,M,Raw,22.0,74.1,182.5,247.5,110.0
14637,Donald McIntyre,M,Wraps,26.0,119.6,232.5,247.5,140.0
14638,Huber Arana,M,Raw,19.0,131.45,205.0,240.0,145.0
14639,Steve Melero,M,Raw,34.0,89.6,242.5,275.0,147.5
14640,Tim Henriques,M,Single-ply,22.0,81.1,230.0,260.0,147.5
14641,Kevin Smith,M,Raw,24.0,104.24,160.0,202.5,137.5
14642,Dan Whitt,M,Wraps,71.0,113.9,142.5,190.0,130.0
14643,Evan Lane,M,Raw,24.0,86.2,170.0,220.0,107.5
14644,Nick Frankovitch,M,Single-ply,32.0,114.08,190.0,212.5,190.0
14645,Sergio Hernandez,M,Raw,23.0,71.6,130.0,185.0,120.0
14646,Marco Nader,M,Raw,16.0,77.1,150.0,175.0,107.5
14647,Kyle Mask,M,Raw,34.0,97.5,272.5,320.0,190.0
14648,Nathan Lee,M,Raw,22.5,82.9,192.5,245.0,125.0
14650,Bobby McCorkel,M,Wraps,35.0,97.79,200.0,237.5,152.5
14651,Nathan Charrissesin,M,Raw,41.0,74.93,122.5,142.5,87.5
14652,Maxx Toole,M,Wraps,17.0,97.1,197.5,210.0,127.5
14653,Christopher Rosario,M,Raw,27.5,76.0,182.5,215.0,137.5
14654,James McIlwaine,M,Raw,22.5,66.0,205.0,195.0,110.0
14655,David Lyons,M,Raw,24.5,80.0,222.5,242.5,172.5
14656,Rodney Miller,M,Wraps,30.0,95.62,200.0,235.0,142.5
14657,Scott Reviere,M,Single-ply,20.5,72.5,252.5,235.0,157.5
14658,Padraig Foley,M,Wraps,31.0,89.2,255.0,272.5,175.0
14659,Wrobel Wieslaw,M,Wraps,58.5,98.0,230.0,250.0,135.0
14661,Chuck Shuford,M,Raw,14.5,53.93,131.5,174.6,83.9
14662,David Wu,M,Raw,22.0,73.6,220.0,235.0,145.0
14663,Tom Matlock,M,Raw,61.0,106.96,185.0,210.0,122.5
14665,Bradley Michaels,M,Raw,30.5,99.9,232.5,242.5,157.5
14666,Cale Rowston,M,Raw,23.5,91.5,227.5,270.0,160.0
14667,Victor Calia,M,Wraps,50.0,88.27,245.0,275.0,162.5
14668,Scott Beitzell,M,Wraps,29.0,109.5,315.0,305.0,225.0
14670,Rawle Ragoonath,M,Wraps,22.0,72.2,167.5,192.5,115.0
14671,Bill Devore,M,Raw,51.0,86.4,170.0,220.0,162.5
14672,Randall Pattee,M,Raw,30.0,87.54,217.5,240.0,122.5
14673,Vsevolod Kylyvnyk,M,Raw,17.0,108.9,192.5,240.0,137.5
14675,Kevin Nguyen,M,Raw,28.0,99.8,190.0,227.5,155.0
14676,Hans Kalleberg,M,Single-ply,30.5,118.1,357.5,310.0,187.5
14677,Clarence Quitazol,M,Raw,19.5,65.05,157.5,160.0,87.5
14678,Mathias Manes,M,Wraps,26.0,100.0,278.96,301.64,195.04
14680,Charles Ramirez,M,Wraps,48.0,99.0,182.5,192.5,137.5
14681,Hayden Weiss-Stempin,M,Wraps,17.0,73.0,227.5,222.5,112.5
14683,Ericson Torralba,M,Raw,19.0,74.98,207.5,235.0,130.0
14684,James Wierzba,M,Raw,23.0,86.86,227.5,267.5,155.0
14685,Risigan Logendran,M,Raw,20.0,66.4,165.0,197.5,87.5
14686,Omar Cortez,M,Raw,23.0,97.16,182.5,207.5,132.5
14689,James Kocan,M,Raw,25.5,80.7,185.0,207.5,125.0
14692,Sergiy Chernyshov,M,Raw,22.5,65.7,172.5,197.5,135.0
14693,Asa Barnes,M,Single-ply,50.0,95.25,302.5,247.5,232.5
14694,Robert Rogers,M,Raw,20.0,95.5,197.5,207.5,112.5
14696,Gregory Paterson,M,Wraps,36.0,124.3,275.0,275.0,150.0
14697,Matt Cord,M,Wraps,40.0,84.37,190.0,215.0,120.0
14700,Phillip Wade,M,Raw,30.5,73.65,200.0,212.5,110.0
14701,Michael Siecieska,M,Multi-ply,34.0,82.37,226.8,226.8,165.56
14703,Joe Keith,M,Wraps,34.0,73.0,247.5,242.5,155.0
14705,Tushar Morabkar,M,Raw,22.5,83.0,155.0,175.0,115.0
14707,Zack Carr,M,Raw,17.0,107.82,250.0,270.0,142.5
14708,Brian Shin,M,Raw,23.0,72.62,190.0,200.0,120.0
14709,Chido Nnoli,M,Raw,19.5,81.82,225.0,285.0,132.5
14712,Aryan Hereford,M,Raw,12.5,73.6,65.0,70.0,37.5
14716,Tyler Campbell,M,Raw,25.0,99.97,240.0,267.5,182.5
14717,Eric Olivas,M,Wraps,30.0,123.8,265.0,280.0,205.0
14719,Sung Kim,M,Raw,24.0,55.79,147.5,172.5,110.0
14720,Steven Hamilton,M,Raw,36.5,138.5,165.0,145.0,65.0
14721,Peter Baskerville,M,Wraps,61.0,89.55,165.0,200.0,75.0
14722,Micheal Luong,M,Raw,19.0,58.9,170.0,210.0,115.0
14723,Tom Lee,M,Raw,18.0,71.04,170.0,200.0,90.0
14724,Ridge Crum,M,Raw,20.5,99.8,160.0,212.5,112.5
14725,Paul Flores,M,Raw,23.5,73.29,180.0,227.5,117.5
14727,Ryan Irwin,M,Wraps,38.0,73.94,205.0,247.5,132.5
14728,Marcus Ortega,M,Raw,18.0,76.8,192.5,207.5,100.0
14730,Hobie Tomes,M,Raw,22.0,73.6,167.5,192.5,92.5
14733,Collin Beazley,M,Wraps,21.0,97.8,265.0,277.5,160.0
14734,Ernie Fidder,M,Wraps,17.0,98.6,150.0,200.0,102.5
14736,Kyle Macey,M,Raw,21.5,88.5,162.5,200.0,102.5
14737,Son Nguyen,M,Raw,24.5,81.55,182.5,225.0,117.5
14741,Aaron Mizushima,M,Raw,31.0,106.78,290.0,275.0,205.0
14743,Philippe Hoareau,M,Single-ply,23.5,74.6,270.0,250.0,155.0
14744,Andrew Oreta,M,Raw,21.0,55.2,142.5,207.5,92.5
14745,Garrett Barnes,M,Raw,18.5,143.9,215.0,227.5,120.0
14746,Daniel Sanchez,M,Wraps,43.0,97.5,300.0,262.5,180.0
14749,Michael Mendez,M,Wraps,21.0,81.5,220.0,237.5,142.5
14750,Anthony Nguyen,M,Raw,23.5,82.1,247.5,255.0,140.0
14752,David Case,M,Raw,64.0,102.97,110.0,160.0,87.5
14754,Blake Atwell,M,Raw,23.5,109.51,290.0,287.5,190.0
14755,Nolan Philogene,M,Raw,25.0,96.2,250.0,295.0,195.0
14756,Jacob Aaron,M,Raw,22.5,130.8,275.0,287.5,175.0
14757,Dominic Paraz,M,Raw,16.0,99.7,207.5,240.0,110.0
14760,Alexander Drogobuzhev,M,Single-ply,31.5,114.0,410.0,360.0,265.0
14761,Jake Brumfield,M,Raw,37.0,108.6,220.0,237.5,150.0
14762,Justin Slaughter,M,Raw,34.0,86.45,180.0,190.0,130.0
14764,Dan Martin,M,Wraps,74.0,80.92,120.0,170.0,90.0
14765,Peter Dang,M,Raw,31.0,74.1,177.5,227.5,120.0
14766,Beracah Pettsen,M,Wraps,25.0,123.38,201.85,260.82,149.69
14767,Steve Caba,M,Raw,37.5,79.0,157.5,187.5,115.0
14768,Joshua Anderson,M,Raw,29.5,97.1,220.0,232.5,167.5
14769,Aniekan Akpaninyie,M,Raw,27.0,95.8,190.0,272.5,132.5
14770,Dion Palmer,M,Raw,26.5,91.9,210.0,230.0,125.0
14771,Nicholas Emmick,M,Raw,23.0,103.33,195.0,272.5,145.0
14773,Aaron Haines,M,Raw,30.5,62.6,110.0,170.0,82.5
14774,Neil Hedgepeth,M,Wraps,37.0,121.43,227.5,227.5,115.0
14776,Artyom Bespalov,M,Wraps,23.0,82.3,230.0,250.0,122.5
14777,Tjay Bettles,M,Wraps,37.0,111.6,222.5,230.0,115.0
14778,Marcellus Williams,M,Raw,22.5,73.8,205.0,227.5,142.5
14779,Chase Unbehagen,M,Raw,21.0,97.2,230.0,255.0,177.5
14781,Matt Blankenberger,M,Raw,36.0,122.0,232.5,285.0,175.0
14784,Jun He,M,Raw,24.5,66.0,165.0,185.0,90.0
14785,Remington Poulter,M,Raw,10.5,34.9,35.0,57.5,22.5
14786,Antonio Thomas,M,Raw,21.0,87.6,227.5,290.0,132.5
14787,Logan Cox,M,Raw,17.5,91.7,227.5,282.5,147.5
14788,Addison Turney,M,Wraps,25.0,94.8,160.0,165.0,120.0
14789,M. Mitchell,M,Single-ply,41.5,109.9,325.0,300.0,192.5
14791,Richard Smith,M,Multi-ply,44.0,89.36,272.5,237.5,145.0
14792,Nicolas Jackson,M,Raw,22.0,107.9,220.0,240.0,157.5
14794,Blaine Sumner,M,Single-ply,28.5,169.09,465.0,325.0,355.0
14795,Rudy Alcantar,M,Raw,32.0,106.1,182.5,227.5,147.5
14796,Khris Collins,M,Raw,30.0,74.7,152.5,195.0,100.0
14797,Artem Zaitsev,M,Raw,29.5,82.6,260.0,300.0,167.5
14798,Frank Oben,M,Raw,23.0,79.4,192.5,247.5,122.5
14799,Dean Femera,M,Raw,26.5,90.4,150.0,182.5,122.5
14800,Jeremy Ramirez,M,Raw,17.0,90.0,174.63,204.12,136.08
14803,Raynard Taylor,M,Single-ply,19.5,82.7,325.0,290.0,187.5
14804,David Coimbra,M,Single-ply,28.5,91.59,335.0,320.0,207.5
14805,Kaleb Barrett,M,Wraps,30.0,74.16,150.0,200.0,110.0
14806,Brandon Hardy,M,Raw,22.0,81.1,152.5,230.0,137.5
14809,Obed Hernandez,M,Single-ply,14.0,86.18,192.5,187.5,127.5
14811,Chuck Verret,M,Raw,43.0,67.0,140.0,187.5,97.5
14813,Philip DeLa Rosa,M,Single-ply,50.0,111.58,240.0,227.5,200.0
14818,Ronald Jackson,M,Raw,19.0,72.9,150.0,227.5,102.5
14822,Siim Jurgenstein,M,Raw,22.5,65.15,182.5,217.5,127.5
14825,Ryan Ridolphi,M,Wraps,29.0,97.1,187.5,237.5,145.0
14827,Pavel Lelikov,M,Wraps,24.0,86.4,240.0,240.0,125.0
14828,Andrew Hill,M,Raw,25.5,102.8,225.0,255.0,160.0
14829,Matt Scoggins,M,Wraps,29.0,92.8,190.0,210.0,160.0
14830,Taylor Atwood,M,Raw,27.5,73.74,255.0,277.5,190.0
14831,Chuck Salerno,M,Wraps,22.0,108.3,190.0,200.0,142.5
14832,Nathaniel Hancock,M,Raw,38.5,92.74,235.0,245.0,180.0
14833,Cesar Acosta,M,Raw,28.0,122.0,222.5,230.0,150.0
14834,Adrian Tucker,M,Multi-ply,53.0,86.8,310.0,250.0,195.0
14836,Harvey Pendleton,M,Raw,67.0,86.32,100.0,187.5,80.0
14839,James Rue,M,Raw,29.0,73.1,190.0,217.5,102.5
14840,John Stott,M,Wraps,50.0,87.54,170.0,182.5,82.5
14841,Pete Rubish,M,Raw,24.0,108.6,327.5,360.0,197.5
14844,Scott Latour,M,Raw,40.0,133.99,227.5,250.0,185.0
14845,Zachary Langdon,M,Raw,28.0,124.28,310.0,345.0,197.5
14847,Coby Payne,M,Wraps,22.0,100.0,187.5,220.0,152.5
14851,Lee Powell,M,Wraps,31.0,81.6,215.0,275.0,137.5
14852,Ramon Burgos,M,Single-ply,26.5,102.2,337.5,347.5,210.0
14853,Bob Yamasaki,M,Raw,62.0,73.7,195.0,240.0,112.5
14854,Mark Glusica,M,Wraps,27.0,151.5,230.0,320.0,192.5
14857,Matt Middleton,M,Wraps,28.0,99.5,320.0,300.0,200.0
14858,Michael Rooshanfekr,M,Raw,26.0,101.35,235.0,272.5,195.0
14859,Jo Armas,M,Raw,26.0,66.22,175.0,225.0,120.0
14860,Jake Impastato,M,Raw,33.0,99.2,245.0,277.5,190.0
14861,Shareef Odah,M,Raw,16.5,64.7,115.0,142.5,85.0
14864,Christopher Broussard,M,Single-ply,20.5,92.1,262.5,255.0,167.5
14865,James Perdicaris,M,Raw,19.0,88.4,187.5,240.0,115.0
14866,Benjamin Pauza,M,Raw,18.0,81.75,177.5,207.5,125.0
14867,Curt Winters,M,Wraps,31.0,65.59,135.0,190.0,95.0
